title,runtime,rating,profit
Freaky Friday,95,6.3,$25.94M
How to Plan an Orgy in a Small Town,101,5.5,"2,773"
Sharknado 4: The 4th Awakens,95,4.0,"6,533"
The Grinder,21,7.2,"6,457"
Gotham City Sirens,,,
Soul Food,115,7.0,$43.49M
3 Men and a Little Lady,104,5.3,$71.61M
O Negócio,51,8.2,"1,227"
The Bromley Boys,106,7.7,"2,618"
Swimming with Men,96,6.3,$0.02M
10 Years,100,6.1,$0.20M
Arizona Dream,142,7.4,$0.11M
Out of This World,30,7.5,"1,500"
Villainous,3,7.8,126
The Odd Couple,105,7.7,$44.53M
Bonjour Anne,92,5.8,$5.62M
Critters 3,86,4.4,"10,040"
Frankie and Johnny,118,6.7,$22.77M
Victor Crowley,83,5.5,"3,437"
68 Kill,93,6.0,"3,419"
The Return of the Pink Panther,113,7.1,$41.83M
Baby Geniuses,97,2.6,$27.14M
Deep in the Valley,96,4.4,"3,058"
Bandits,123,6.5,$41.58M
De Libi,102,6.5,69
Admission,107,5.7,$18.00M
Superbabies: Baby Geniuses 2,88,2.0,$9.11M
Ghost Town,102,6.7,$13.21M
Yellow Submarine,90,7.4,$0.99M
Ruthless People,93,6.9,$71.62M
Invader ZIM,24,8.3,"17,739"
Dinnerladies,34,7.7,"1,493"
Women in Trouble,92,5.7,"5,647"
Trois couleurs: Blanc,92,7.7,$1.46M
"Corrina, Corrina",115,6.6,$20.16M
The Adventures of Ford Fairlane,104,6.3,$21.41M
The Persuaders!,60,8.1,"4,201"
Swept Away,89,3.6,$0.01M
Father of the Bride Part II,106,6.0,$76.59M
A Young Doctor's Notebook & Other Stories,23,7.9,"13,180"
The Longest Yard,121,7.1,"15,594"
The Star,86,6.1,$40.85M
Sleeper,89,7.3,"37,755"
Run,,,
Cougars Inc.,79,5.0,"3,805"
My Super Ex-Girlfriend,96,5.1,$22.53M
Much Ado About Nothing,109,7.2,$4.33M
Balls of Fury,90,5.3,$32.84M
Yu Yu Hakusho,24,8.4,"10,041"
Screwballs,82,4.7,$2.08M
It's a Boy Girl Thing,95,6.3,"37,324"
Come to Daddy,93,7.2,40
Big Gold Brick,,,
Money Talks,97,6.2,$41.07M
Cooties,88,5.7,$0.06M
Tallulah,111,6.7,"15,141"
Ballykissangel,50,7.5,"1,197"
PCU,79,6.6,$4.35M
Zenon: Girl of the 21st Century,97,6.5,"5,860"
"Faster, Pussycat! Kill! Kill!",83,6.8,"12,691"
Barely Legal,89,3.3,"2,504"
The Iron Maiden,98,6.5,254
The Big Easy,102,6.6,$17.69M
Barefoot,90,6.6,$0.01M
Fritz the Cat,78,6.3,$25.00M
The Ghost and Mr. Chicken,90,7.3,"5,240"
Dutch,107,6.5,$4.60M
Total Dhamaal,130,4.4,$2.17M
Man Like Mobeen,21,7.5,574
The Party's Just Beginning,91,6.2,"1,102"
Hick,99,5.7,"18,051"
Ask the StoryBots,24,7.8,448
The Dilemma,111,5.3,$48.48M
Everything Is Illuminated,106,7.5,$1.71M
Basmati Blues,106,3.6,"1,215"
P.S.,97,6.2,$0.18M
The Toy,102,5.8,$47.12M
Romance & Cigarettes,105,6.3,$0.54M
Pee-wee's Big Holiday,90,6.2,"6,388"
Celebrity Sex Tape,87,2.9,"2,543"
Leyla ile Mecnun,80,9.1,"83,498"
Love the Coopers,107,5.8,$26.28M
Joe Dirt 2: Beautiful Loser,107,4.2,"4,723"
She-Devil,99,5.5,$15.35M
Cutting Class,91,4.3,"3,887"
An American Werewolf in Paris,105,5.1,$26.57M
Return of the Living Dead: Part II,89,5.8,$9.21M
Chances Are,108,6.5,$16.28M
Pearl in Paradise,90,6.7,766
Ali Wong: Hard Knock Wife,64,7.3,"2,747"
Neko no ongaeshi,75,7.3,"39,516"
They Came Together,83,5.5,"19,851"
Girl/Girl Scene,122,2.2,115
Valerie,30,6.6,"1,219"
Those Who Can't,30,7.2,"1,092"
Curly Sue,101,5.8,$33.69M
Nappily Ever After,98,6.4,"6,345"
Steins;Gate 0,30,8.3,"2,489"
Palm Swings,95,4.4,482
Galaxina,95,3.5,"2,443"
Bei Jing yu shang Xi Ya Tu,121,6.4,$0.01M
Unbelievable!!!!!,105,6.1,22
Amarcord,123,7.9,"35,654"
L.A. Story,95,6.7,$28.86M
Hope & Faith,30,5.6,"4,378"
Michael,105,5.7,$95.32M
Living with Fran,30,6.0,"1,113"
All of Me,93,6.7,$36.40M
BrainDead,44,8.1,"9,210"
Humorously Yours,,8.8,"5,655"
I Hate Kids,89,6.4,"1,328"
Clear History,101,6.5,"16,264"
Spike Island,105,6.3,"3,104"
Bulletproof Monk,104,5.5,$23.02M
Kind Hearts and Coronets,106,8.1,"31,956"
Animaniacs,21,7.9,"19,296"
Frankenhooker,85,6.1,$0.21M
New York Minute,91,4.9,$14.02M
Holiday in the Sun,87,5.2,"4,205"
Bad Education,,,
Eurovision,,,
The Story of Tracy Beaker,15,6.6,"1,168"
Clarissa Explains It All,30,7.2,"7,285"
Club Dread,104,5.7,$4.99M
About Last Night,100,6.1,$48.64M
Primary Colors,143,6.7,$38.97M
Harvey,104,8.0,"50,019"
Pootie Tang,81,5.2,$3.29M
Being Erica,45,7.5,"8,596"
S.O.B.,122,6.4,$14.87M
Housefull 4,,,
Down with Love,101,6.3,$20.30M
Permanent Vacation,75,6.4,"7,506"
The Haunted World of El Superbeasto,77,6.0,"6,747"
Fathom,99,5.7,"1,189"
Obvious Child,84,6.8,$3.12M
The Penthouse,89,3.7,"1,350"
Jeeves and Wooster,55,8.4,"11,101"
This Beautiful Fantastic,100,6.9,$0.04M
Angel-A,91,7.1,$0.20M
Edging,75,4.0,39
Find Me Guilty,125,7.1,$1.17M
Gremlins 3,,,
Breakin',90,5.8,$38.68M
Mutafukaz,94,6.7,$0.23M
Yellowbeard,96,6.0,$4.30M
Secret Admirer,90,6.6,$8.62M
Miss You Already,112,6.8,$1.16M
Everyone Says I Love You,101,6.8,$9.71M
The Broken Hearts Club: A Romantic Comedy,94,7.0,$1.74M
Electric Dreams,95,6.5,$2.19M
Other People,97,6.7,$0.09M
Die unendliche Geschichte III: Rettung aus Phantasien,95,3.2,"10,152"
La grande bouffe,130,7.2,"10,710"
A Very Harold & Kumar 3D Christmas,90,6.3,$35.03M
Rock-A-Doodle,77,6.0,$11.66M
Manhattan Parade,75,5.5,119
Rush Hour,43,5.8,"3,315"
That Girl,30,7.2,"1,883"
Big Trouble,85,6.5,$7.26M
National Security,88,5.6,$35.76M
A Very Murray Christmas,56,5.5,"12,845"
Lal Singh Chaddha,,,
A Good Old Fashioned Orgy,95,6.2,$0.15M
The Girl's Guide to Depravity,30,6.4,651
The Feels,90,5.2,"1,161"
Sap ji sang ciu,109,6.1,"19,510"
"Eerie, Indiana",30,8.2,"4,518"
Nancy Drew,99,5.9,$25.61M
Sports Night,30,8.3,"6,700"
Les exploits d'un jeune Don Juan,95,5.9,907
"Yours, Mine and Ours",111,7.2,$25.91M
The Many Adventures of Winnie the Pooh,74,7.6,"29,749"
The Little Death,96,7.1,$0.02M
Side Out,100,5.5,$0.45M
Kaboom,86,5.7,$0.12M
Jack Frost,101,5.3,$34.55M
Team Thor,4,8.1,"7,060"
Good Dick,86,6.4,$0.02M
The Odd Couple,30,7.9,"4,635"
The Hitchhiker's Guide to the Galaxy,152,8.0,"9,403"
Go On,22,7.6,"19,124"
Bob the Builder,10,5.4,"3,280"
Ernest Scared Stupid,91,5.8,$14.14M
John Dies at the End,99,6.4,$0.14M
Extreme Movie,86,3.7,"10,370"
Problem Child 2,90,4.7,$25.10M
The Guild,4,8.2,"9,098"
Trover Saves the Universe,,8.9,30
Meet the Feebles,97,6.7,"17,825"
Poultrygeist: Night of the Chicken Dead,103,6.2,$0.02M
Almost Friends,101,5.9,"2,866"
Dom Hemingway,93,6.2,$0.52M
A Thousand Words,91,5.9,$18.44M
The Kid,104,6.1,$69.69M
El Camino Christmas,89,5.6,"5,841"
This Must Be the Place,118,6.7,$0.14M
Stay Hungry,102,5.7,"3,709"
Norm of the North,90,3.6,$17.02M
Zombieland,28,5.9,"6,932"
Beavis and Butt-Head Do America,81,6.8,$63.07M
Playing by Heart,121,7.1,$3.96M
Milk Money,110,5.5,$18.14M
Police Academy: Mission to Moscow,83,3.4,$0.13M
Playing for Keeps,105,5.7,$13.10M
Double Team,93,4.7,$11.44M
A Long Way Down,96,6.4,$0.01M
Camp,114,6.3,$1.63M
Shorts,89,4.8,$20.92M
Wellington Paranormal,30,7.5,"1,160"
Mr. Show with Bob and David,27,8.3,"8,194"
Just Visiting,88,5.8,$4.78M
The Perfect Man,100,5.5,$16.25M
Damn Yankees,111,7.2,"2,218"
Police Academy 5: Assignment: Miami Beach,90,4.5,$4.24M
Naomi and Ely's No Kiss List,89,5.6,"8,224"
Alvinnn!!! And the Chipmunks,11,4.9,915
Wipeout,42,6.6,"6,901"
Sticky,,,
Camp Camp,11,8.0,809
Outsourced,30,7.5,"11,442"
Yeopgijeogin geunyeo,123,8.1,"42,434"
Misfits of Science,60,7.4,783
Kkotboda namja,70,8.1,"6,696"
Dragon Ball Kai: Doragon bôru kai,24,8.3,"18,426"
Cursed Part 3,25,5.8,36
Win a Date with Tad Hamilton!,95,5.6,$17.07M
Summer Lovers,98,5.7,$4.97M
Diamantino,96,6.5,$0.05M
"No Game, No Life",23,7.9,"8,171"
Away We Go,98,7.1,$9.45M
The Overnight,79,6.1,$1.10M
Gnome Alone,85,5.7,"1,813"
A Harvest Wedding,84,6.7,705
Deseo,97,5.5,237
Indian Summer,97,6.5,$14.90M
Kangoku gakuen,24,7.7,"2,595"
Where's the Money,86,5.2,"1,439"
"Yo soy Betty, la fea",30,8.0,"1,762"
Ek Ladki Ko Dekha Toh Aisa Laga,120,5.5,$1.18M
Black Lagoon,25,8.0,"9,728"
Short Circuit 2,110,5.7,$21.63M
Mighty Aphrodite,95,7.1,$6.70M
Please Don't Eat the Daisies,112,6.5,$11.10M
We're Back! A Dinosaur's Story,72,6.1,$9.32M
Perfectos desconocidos,97,7.0,$1.01M
Breakfast on Pluto,128,7.3,$0.83M
Millions,98,6.9,$6.58M
Not Another Happy Ending,102,6.2,"3,923"
Trollied,26,7.4,"1,893"
The Outcasts,95,5.5,"3,097"
B*A*P*S,91,4.5,$7.24M
Sorority Boys,93,5.5,$10.20M
The Meddler,103,6.3,$4.27M
Hell Comes to Frogtown,86,5.5,"4,176"
The History Boys,109,6.9,$2.71M
Keeping the Faith,128,6.4,$37.05M
Exit Wounds,101,5.6,$51.76M
Alfie,103,6.2,$13.40M
Wish Upon a Star,90,6.9,"6,498"
American Splendor,101,7.5,$6.00M
8 Out of 10 Cats,24,7.8,"4,788"
The IT Crowd,30,6.6,"1,728"
Kal Ho Naa Ho,186,8.0,$1.79M
"New York, I Love You",103,6.3,$1.59M
Relaxer,91,5.8,$0.00M
Childrens Hospital,11,7.8,"6,422"
Welcome to Sweden,30,6.6,"4,984"
Wild America,106,6.3,$7.32M
Don's Plum,89,5.8,"3,754"
Norm of the North: King Sized Adventure,90,3.6,60
White Christmas,120,7.6,$30.00M
Prime,105,6.2,$22.83M
The Alan Clark Diaries,29,7.8,164
Alex & The List,112,4.6,814
Made,95,6.4,$5.31M
George of the Jungle 2,87,3.4,"5,652"
The Greasy Strangler,93,5.7,$0.04M
Wish Dragon,,,
Casanova,174,7.9,"4,459"
Down to Earth,30,7.4,49
Campeones,124,7.2,"5,917"
The Rebound,95,6.3,"44,163"
Down Under Cover,,,
Dragons: Riders of Berk,22,8.0,"8,646"
Beverly Hills Ninja,88,5.5,$31.24M
Girls with Balls,,5.7,65
Grand Theft Auto: Vice City,,9.2,"20,250"
Operation Petticoat,124,7.3,$23.30M
La ley del deseo,102,7.2,"9,485"
War with Grandpa,141,7.3,39
Trial & Error,22,8.0,"4,775"
Sonu Ke Titu Ki Sweety,138,7.1,"16,483"
Something Wild,114,6.9,$8.36M
Ready to Rumble,107,5.4,$12.37M
Dexter's Laboratory,23,7.9,"38,882"
Britt-Marie var här,94,4.9,283
Two Doors Down,28,7.6,645
Maximum Ride,88,3.7,"3,922"
Up!,80,6.0,"2,546"
The Thin Man,91,8.1,"24,207"
Ben 10,12,2.6,"1,535"
The Benny Hill Show,30,7.6,"4,008"
The Pest,84,5.0,$3.60M
The New Addams Family,30,6.2,"1,504"
Mean Machine,99,6.5,$0.09M
Jimmy Neutron: Boy Genius,82,6.0,$80.94M
The Lady in the Van,104,6.7,$10.02M
Chi-Raq,127,5.7,$2.65M
"What's Up, Doc?",94,7.8,"17,555"
Undeclared,22,7.9,"15,762"
The Bernie Mac Show,30,7.0,"6,321"
Benchwarmers 2: Breaking Balls,91,4.6,112
Blackadder Goes Forth,175,8.8,"43,733"
The Kids in the Hall,25,8.3,"7,961"
Ishtar,107,4.3,$14.38M
Slacker,97,7.1,$1.23M
Monster Musume no Iru Nichijou,23,6.7,"1,036"
Heartburn,108,6.1,$25.31M
StarStruck,90,6.2,"11,354"
Because I Said So,102,5.6,$42.67M
About Last Night...,113,6.2,$38.70M
Bordello of Blood,87,5.3,$5.59M
The Little Shop of Horrors,72,6.3,$1.40M
Air America,113,5.8,$31.05M
Frozen Fever,8,6.9,"11,869"
Pollyanna,134,7.4,"8,120"
The Big Bounce,88,4.9,$6.47M
How I Got Into College,86,5.8,$1.64M
JourneyQuest,,8.0,612
Gong fu yu jia,107,5.2,$0.36M
Sell By,94,7.9,14
Lego DC Super-Villains,,8.3,193
The Honeymooners,30,8.6,"4,237"
SLC Punk!,97,7.5,$0.30M
House of D,97,7.0,$0.37M
Bucky Larson: Born to Be a Star,97,3.3,$2.33M
Bienvenue chez les Ch'tis,106,7.1,$1.48M
Man of the House,100,5.4,$19.70M
OK K.O.! Let's Be Heroes,11,7.2,"1,171"
The Adventures of Pete & Pete,30,8.3,"8,556"
Teachers,50,7.9,"2,834"
North,87,4.4,$7.14M
"Be Cool, Scooby-Doo!",23,6.4,"1,411"
The Train Robbers,92,6.5,"4,732"
Brendan Schaub: You'd Be Surprised,65,3.0,"1,260"
A Street Cat Named Bob,103,7.4,$0.04M
Den skaldede frisør,116,6.5,$1.63M
The Tick,30,7.9,"8,314"
The Unicorn,88,5.1,441
Alyssa Milano Sex Tape,3,2.9,85
The Dream Team,113,6.5,$28.89M
The Lucy Show,30,7.3,"2,023"
Bringing Up Baby,102,8.0,"51,151"
Even Cowgirls Get the Blues,95,4.3,$1.71M
Sweet Valley High,30,5.9,"1,455"
Señoras del (h)AMPA,,8.4,31
"Dan, Hanaui Sarang",35,8.3,66
The Nut Job 2: Nutty by Nature,91,5.5,$28.37M
Princess Protection Program,90,5.7,"19,457"
Greed,,,
Hilleo,60,8.5,"3,593"
Knight Squad,30,5.4,311
How to Make an American Quilt,117,6.2,$23.57M
Anything for Love,84,6.6,"1,617"
Ai no mukidashi,237,8.1,"10,079"
Queer Eye for the Straight Guy,60,6.0,"2,059"
Star Wars: Detours,,,
Whose Line Is It Anyway?,36,8.2,"4,901"
Bell Book and Candle,106,6.9,"8,658"
The Shakiest Gun in the West,101,6.4,"2,140"
Les estivants,127,5.8,181
Show Dogs,92,3.7,$17.74M
Strange Magic,99,5.8,$12.43M
Plan Coeur,27,7.5,"1,949"
Mismatch,,5.1,70
Summer Camp Island,,7.6,409
The Other Sister,129,6.5,$27.80M
Showtime,95,5.5,$38.08M
Power Rangers R.P.M.,22,6.6,"1,329"
Bread,70,6.2,866
The Comedian,120,5.7,$1.66M
Geordie Shore,60,5.3,"4,104"
Badehotellet,50,7.4,"1,178"
The Rewrite,107,6.2,"16,614"
The Trouble with Harry,99,7.1,"30,321"
The Rounders,85,6.3,"1,363"
Can't Have You,90,4.1,16
For Richer or Poorer,115,5.8,$31.61M
Do lok tin si,99,7.7,"21,486"
Super Size Me,100,7.2,$11.53M
Jonas Brothers: Sucker,3,7.4,157
First Ladies,,,
Igby Goes Down,98,7.0,$4.68M
NTSF:SD:SUV,11,7.3,"2,580"
Ben 10: Omniverse,22,5.9,"2,210"
Il Decameron,111,7.1,"8,586"
Bring It On: In It to Win It,90,5.4,"10,775"
Summer Catch,108,5.0,$19.69M
The Jellies!,,6.5,139
Boston Public,60,7.3,"5,058"
School Spirit,90,4.4,598
Shirley Valentine,108,7.2,$6.35M
Eagle vs Shark,88,6.8,$0.22M
People Like Us,114,7.1,$12.41M
The Nostalgia Critic,,7.9,"8,524"
High Society,111,7.0,$13.00M
Maron,22,7.7,"4,203"
No Tomorrow,43,7.3,"4,382"
The Swan Princess,90,6.5,$9.77M
3-Headed Shark Attack,89,2.7,"2,534"
Adult Wednesday,20,8.3,305
A Cinderella Story: Once Upon a Song,88,6.1,"11,098"
Remo Williams: The Adventure Begins,121,6.4,"10,156"
Sex Ed,30,6.4,150
Totally Spies!,22,7.0,"7,650"
I Sell the Dead,85,6.1,$0.01M
The House of Tomorrow,85,6.2,$0.04M
Slumber Party Massacre II,77,4.5,"3,532"
"You, Me and the Apocalypse",30,7.7,"6,446"
Leatherheads,114,6.0,$31.20M
Le monde est à toi,102,6.4,"2,588"
Zorro,30,8.3,"2,697"
Amateur Night,92,5.0,"3,811"
An Idiot Abroad,43,8.3,"28,046"
I Can Do Bad All by Myself,113,4.4,$51.73M
Gigi,115,6.8,"17,811"
The Convenient Groom,84,5.8,950
First Daughter,106,5.0,$9.06M
Slums of Beverly Hills,91,6.6,$5.48M
Dr. Ken,21,5.8,"3,621"
I Heart Huckabees,107,6.7,$12.78M
The Commish,60,7.1,"1,589"
The Proud Family,30,6.3,"5,530"
How to Make It in America,30,7.9,"14,370"
Holidate,,,
Multiplicity,117,6.0,$20.10M
Police Squad!,24,8.4,"14,091"
The Assassination Bureau,110,6.8,"2,036"
Nine Months,103,5.5,$69.70M
Desus & Mero,,7.4,159
The Last of the Blonde Bombshells,83,7.4,"1,328"
The Last Kids on Earth,,,
Switch,103,5.8,$15.55M
Yeh Jawaani Hai Deewani,160,7.1,$3.83M
D.E.B.S.,91,5.3,$0.10M
Ask Laftan Anlamaz,68,7.3,"3,644"
Sightseers,88,6.5,$0.04M
The Long Dumb Road,90,6.0,$0.00M
Curious George,87,6.5,$58.64M
Bill & Ted's Excellent Adventures,30,6.5,"1,482"
Last Holiday,112,6.5,$38.36M
Buzz Lightyear of Star Command,30,6.7,"2,421"
Forbidden Zone,74,6.8,"4,214"
Gridlock'd,91,7.0,$5.48M
Good Mythical Morning,12,8.5,"1,312"
Absolutely Fabulous: The Movie,91,5.4,$4.75M
The Office: The Accountants,2,7.8,471
True Stories,89,7.1,$2.55M
Air Bud,98,5.2,$24.63M
ATL,105,6.1,$21.16M
My Blue Heaven,97,6.3,$23.59M
Hunter x Hunter,23,8.7,"4,429"
My Boys,30,7.4,"4,550"
The Fabulous Baker Boys,114,6.8,$18.10M
Wild Kratts,26,7.8,773
Ho ching 2,107,4.7,650
Parental Guidance,105,6.1,$77.27M
La famille Bélier,106,7.3,"21,935"
Ali's Wedding,110,6.9,"3,213"
Female Trouble,89,7.3,"6,987"
Room 222,30,7.7,717
The Adventures of Tintin Sequel,,,
Sirens,22,7.8,"5,408"
Just the Ten of Us,30,7.2,"1,119"
The Trip,172,8.0,"5,832"
In the Land of Women,97,6.5,$11.04M
Don't Think Twice,92,6.7,$4.42M
Lavalantula,83,4.7,"2,399"
Faerie Tale Theatre,50,8.4,"1,740"
Freak Show,91,6.3,$0.02M
Lost in London,103,6.3,"2,037"
Fido,93,6.7,$0.30M
Hindi Medium,132,7.8,"17,335"
Tom and Huck,97,5.6,$23.74M
Easy Money,95,6.3,$29.31M
Sôru îtâ,24,7.9,"9,911"
Street Trash,91,6.1,"8,090"
Mein Blind Date mit dem Leben,111,7.1,"3,626"
Hamish Macbeth,60,7.8,"1,249"
Some Assembly Required,,3.3,571
Agent Cody Banks 2: Destination London,100,4.5,$23.22M
Just Before I Go,95,6.4,$0.01M
Alvin and the Chipmunks: Chipwrecked,87,4.4,$133.11M
Love Is a Story,97,6.3,192
Nightmare Sisters,83,5.2,786
Lil Dicky: Earth,7,6.0,146
Wingmen,,,
The Nun 2,10,4.7,23
Brain Damage,84,6.7,"8,117"
Darkwing Duck,30,7.6,"13,101"
Booty Call,79,5.4,$20.06M
Moon ching sap dai huk ying,88,5.9,"1,138"
I'm Alan Partridge,29,8.5,"16,752"
Død snø,90,6.3,$0.04M
The Pirate Movie,105,5.2,"3,791"
The Marine,92,4.7,$18.84M
Necessary Roughness,60,7.0,"6,835"
Clockstoppers,94,5.2,$36.99M
Coonskin,100,6.6,"2,276"
The Adventures of Pluto Nash,95,3.8,$4.42M
My Mom's New Boyfriend,97,5.3,"10,503"
Fruits Basket,24,8.0,"4,756"
Losin' It,100,4.8,$1.25M
Too Close for Comfort,30,6.6,"1,513"
Hot Dog... The Movie,96,4.9,$20.31M
Harriet the Spy,100,6.0,$26.54M
Bedazzled,103,7.0,"7,805"
I'm Just F*cking With You,81,5.6,602
Senior Trip,91,5.6,$4.69M
From Prada to Nada,107,5.6,$3.02M
Book of Love,83,5.4,"1,579"
Mickey Mouse,4,8.1,"1,499"
A Perfect Day,106,6.8,"18,250"
Mental Hai Kya,,,
She's the One,96,6.0,$9.45M
Chalet Girl,97,6.3,$0.00M
The Ice Pirates,91,5.7,$14.26M
Much Ado About Nothing,161,8.4,380
Simply Irresistible,96,5.3,$4.39M
Kuch Kuch Hota Hai,177,7.7,$2.10M
The In-Laws,98,5.7,$20.44M
Johnson Family Vacation,97,4.4,$31.18M
Half Magic,94,4.6,914
Death to Smoochy,109,6.4,$8.36M
Izzy Gets the Fuck Across Town,86,5.4,$0.03M
Whatever It Takes,94,5.5,$8.74M
High Fidelity,,,
Joe Somebody,98,5.5,$22.77M
Grumpier Old Men,101,6.6,$69.87M
Big Momma's House 2,99,4.7,$70.17M
The Land of Steady Habits,98,6.2,"4,432"
Max Headroom,60,7.4,"2,087"
Sunnyside,,,
Dead Pixels,25,7.3,560
Johnny Dangerously,90,6.5,"12,473"
The Wild,94,5.3,$37.38M
Stop the Wedding,84,6.5,"1,124"
The Love Bug,108,6.5,"12,736"
Midnight Madness,112,6.5,"2,907"
Friends with Kids,107,6.1,$7.25M
Mister Ed,30,7.1,"3,150"
Jab We Met,138,7.9,$0.41M
Measure of a Man,100,6.3,660
Whitney,30,5.6,"12,138"
Foul Play,116,6.8,$45.00M
Help!,92,7.3,"15,894"
Wonderfalls,60,8.2,"11,653"
Neo Yokio,23,5.8,"2,639"
When Calls the Heart,90,6.8,"1,546"
Home Sweet Hell,98,5.4,"12,991"
Dead Man on Campus,96,6.1,$15.06M
Cat Run 2,96,4.4,"1,092"
Small Wonder,30,7.1,"4,109"
Chef,133,5.7,"1,703"
Honey 2,110,5.4,"6,435"
Topkapi,120,7.1,"7,647"
The Wild Thornberrys,30,6.7,"11,358"
Feuchtgebiete,109,5.8,$0.06M
Father's Day,99,6.0,"2,496"
Another Happy Day,119,6.0,"3,800"
Vice Versa,98,5.8,$13.66M
The Breaker Upperers,90,5.9,"3,982"
Roll Bounce,112,6.1,$17.38M
Martial Law,45,7.1,"2,133"
Doctor Dolittle,152,6.2,$9.00M
The New Scooby-Doo Movies,83,7.7,"3,522"
Fourth Man Out,86,6.7,"8,319"
"Yes, God, Yes",11,6.4,802
Ski School,89,5.1,"2,912"
If the Shoe Fits,86,5.5,812
A Low Down Dirty Shame,100,6.0,$29.39M
Boon,60,6.4,634
The Spectacular Spider-Man,23,8.1,"8,949"
Scorned,86,4.7,"1,870"
Grand Theft Auto IV,,9.0,"28,715"
Hippie Hippie Shake,,,
Quantum Is Calling,11,6.6,195
Codename: Kids Next Door,30,7.2,"14,517"
Benjamin,85,3.4,96
"Welcome Home, Roscoe Jenkins",114,5.4,$42.44M
The Cold Open,4,7.8,24
Fandango,91,6.7,$0.09M
Kronk's New Groove,75,5.9,"9,741"
Hello Ladies,29,7.5,"10,775"
Bring It On: Fight to the Finish,102,5.4,"7,686"
Prêt-à-Porter,133,5.1,$11.30M
CollegeHumor Originals,,7.6,"1,114"
Trust Me,90,6.2,"3,100"
HouseSitter,102,6.1,$58.50M
Tamasha,139,7.2,$1.98M
Hung fan kui,104,6.8,$32.39M
The Gumball Rally,105,6.3,"3,282"
The ABCs of Death,129,4.7,$0.02M
Bride & Prejudice,122,6.2,$6.60M
Rurôni Kenshin -Meiji kenkaku romantan,24,8.5,"15,740"
F Troop,30,7.4,"2,183"
Elvis & Nixon,86,6.4,$1.03M
Card Sharks,60,4.7,30
Le charme discret de la bourgeoisie,102,7.9,$0.20M
Blackmail,138,7.0,"6,723"
Danny Collins,106,7.0,$5.35M
Saiki Kusuo no Psi Nan,24,8.3,"1,493"
From Justin to Kelly,81,2.1,$4.92M
Metalocalypse,11,8.3,"14,497"
Hurricane Bianca: From Russia with Hate,85,4.7,"1,673"
Gidget,30,6.9,"1,183"
Kate & Allie,30,6.9,"1,416"
Someone Like You...,97,6.1,$27.34M
A Fantastic Fear of Everything,100,5.9,"13,352"
Moms' Night Out,98,5.5,$10.43M
The Bisexual,40,5.9,664
The Road to Wellville,118,5.8,$6.51M
The Starving Games,83,3.2,"17,531"
Vamps,92,5.2,$0.00M
Coffee Shop,88,5.8,"1,727"
Waiting for Guffman,84,7.6,$2.92M
Superior Donuts,21,6.5,"2,621"
Greedy,113,6.3,$13.15M
Lilo & Stitch: The Series,22,6.8,"6,872"
"Rich Boy, Rich Girl",108,4.6,116
Guyver,88,4.9,"4,351"
Astro Boy,94,6.3,$19.55M
Sister of the Bride,,,
Something's Got to Give,37,,
Richie Rich,22,3.5,655
Here Come the Brides,60,7.7,628
Strange Wilderness,87,5.3,$6.56M
Sundown,103,5.5,"1,895"
Togetherness,30,7.5,"7,102"
Lung hing foo dai,88,7.1,"15,868"
Toxic Shark,87,3.5,592
Buffalo Soldiers,98,6.8,$0.35M
Packed to the Rafters,60,7.4,"1,567"
First Impression,96,5.4,48
Rosencrantz & Guildenstern Are Dead,117,7.5,$0.74M
Age of Summer,88,5.5,326
The Ant Bully,88,5.8,$28.14M
Istanbullu Gelin,120,6.9,"1,093"
Robot & Frank,89,7.1,$3.33M
Canadian Bacon,91,5.9,$0.18M
"Tim and Eric Awesome Show, Great Job!",11,7.4,"9,966"
Doug,30,7.5,"16,200"
Tel Aviv on Fire,100,7.2,457
Jab Harry Met Sejal,143,5.4,$1.28M
Barfi!,151,8.1,$2.80M
Sledge Hammer!,30,8.2,"5,434"
Herman's Head,30,7.2,"1,632"
The Matador,96,6.8,$12.59M
Sugar & Spice,81,5.7,$13.28M
Cool as Ice,91,2.9,$1.19M
Alexis Zorbas,142,7.7,"18,754"
A Night in the Life of Jimmy Reardon,90,5.5,$6.26M
Deadpool,11,5.8,387
The Pink Panther 2,92,5.6,$35.92M
Real Time with Bill Maher,60,7.5,"11,509"
The Adventures of Rocky & Bullwinkle,92,4.2,$26.00M
Open All Hours,30,7.6,"4,159"
Ölümlü Dünya,107,7.8,"12,122"
Kroll Show,30,6.7,"3,805"
Geunyeoui Sasaenghwal,75,7.8,307
Girls! Girls! Girls!,106,5.6,$2.60M
Olaf's Frozen Adventure,22,5.3,"9,057"
Infinity Train,,,
Black Sheep,87,6.3,$32.38M
Son of Zorn,30,6.7,"3,857"
Less Than Perfect,30,7.1,"2,975"
Grind,105,6.0,$5.11M
Welcome to Collinwood,86,6.4,$0.33M
The Jamie Foxx Show,30,6.6,"2,364"
Con Man,12,7.8,"2,000"
Hera Pheri,156,8.2,"48,576"
Attack of the Killer Tomatoes!,83,4.6,"11,476"
The Pickwick Papers,109,7.0,407
The Polka King,95,5.9,"7,238"
Burglar,103,5.1,$16.34M
East Is East,96,6.9,$4.17M
School for Scoundrels,94,7.5,"2,854"
After Sex,77,5.5,"7,670"
Remélem legközelebb sikerül meghalnod:),96,7.5,706
